Pneu Marcação;Placa;Centro de custo;Data;Conferente;Modelo Pneu;Calibragem Ideal;Calibragem Encontrada;Calibragem Realizada;Dispersão;Sulco Mín.;1º Sulco;2º Sulco;3º Sulco;4º Sulco;Alinhamento;Laudo.;Observação;Eixo;Posição
1245;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,25;14,51;15,44;14,55;Convergente;Pneu OK;-;3;Direito externo
939;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,44;9,26;9,14;10,03;Convergente;Pneu OK;-;1;Direito externo
1234;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,94;15,54;15,48;15,27;Convergente;Pneu OK;-;2;Direito interno
88;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,65;9,82;10,14;11,29;Convergente;Pneu OK;-;1;Direito interno
685;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,12;14,08;14,22;14,41;Convergente;Pneu OK;-;1;Esquerdo externo
1041;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;5,17;4,73;4,59;5,05;Convergente;Pneu OK;-;-;Estepe
1236;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;15,98;16,02;16,55;15,12;Convergente;Pneu OK;-;2;Esquerdo externo
1189;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,9;13,29;13,73;13,71;Convergente;Pneu OK;-;3;Esquerdo externo
1235;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,18;15,23;15,18;15,65;Convergente;Pneu OK;-;2;Direito externo
1244;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;15,48;15,93;16,07;14,7;Convergente;Pneu OK;-;3;Direito interno
1188;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,91;12,93;13,33;13,78;Convergente;Pneu OK;-;3;Esquerdo interno
1237;OVK9112;PUXADA;07/02/2020 07:10:48;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,89;16,05;16,02;14,92;Convergente;Pneu OK;-;2;Esquerdo interno
140;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;120;120;3;2;9,55;6,7;5,03;8,04;Convergente;Pneu OK;-;1;Esquerdo interno
1220;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;119;120;1;2;14,86;14,92;14,42;15,5;Convergente;Pneu OK;-;2;Direito interno
57;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;G658 - 1100;120;118;120;2;2;12,16;12,08;11,89;11,86;Convergente;Pneu OK;-;3;Esquerdo interno
743;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;HSR1 - 1100;123;-;-;-;2;8,56;8,59;8,19;9,7;Convergente;Pneu OK;-;-;Estepe
1218;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;116;120;4;2;15,78;15,44;16,94;15,23;Convergente;Pneu OK;-;2;Esquerdo interno
607;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;120;120;3;2;9,16;7,5;7,94;10,87;Convergente;Pneu OK;-;1;Direito externo
598;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;120;120;3;2;11,74;9,98;9,61;11,01;Convergente;Pneu OK;-;3;Direito externo
128;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;G658 - 1100;120;120;120;0;2;12,03;11,78;12,08;12,46;Convergente;Pneu OK;-;3;Esquerdo externo
739;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;117;120;6;2;6,69;6,07;4,67;9,52;Convergente;Pneu OK;-;1;Esquerdo externo
1221;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;116;120;4;2;14,34;14,38;14,82;14,96;Convergente;Pneu OK;-;2;Direito externo
1217;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;116;120;4;2;15,5;14,8;15,13;15,42;Convergente;Pneu OK;-;2;Esquerdo externo
602;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;HSR1 - 1100;123;115;120;8;2;10,01;8,62;8,93;10,25;Convergente;Pneu OK;-;1;Direito interno
735;MPQ6460;PUXADA;07/02/2020 07:01:09;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;117;120;6;2;12,71;11,28;10,57;11,35;Convergente;Pneu OK;-;3;Direito interno
384;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;7,5;6,17;7,01;8,36;Divergente;Pneu OK;-;3;Esquerdo externo
33;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;7,1;5,92;6,17;6,81;Divergente;Pneu OK;-;3;Direito interno
797;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;FS400 - 275;120;-;-;-;2;11,42;8,27;10,35;0;Divergente;Pneu OK;-;-;Estepe
573;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;17,02;14,76;16,9;0;Divergente;Pneu OK;-;2;Esquerdo interno
32;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;16,5;16,38;16,8;0;Divergente;Pneu OK;-;2;Esquerdo externo
537;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;10,68;7,63;8,75;9,56;Divergente;Pneu OK;-;1;Direito
385;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,49;6,23;5,62;7,12;Divergente;Pneu OK;-;3;Esquerdo interno
588;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;16,67;17,06;17,15;0;Divergente;Pneu OK;-;2;Direito externo
311;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;15,11;16,92;16,78;0;Convergente;Pneu OK;-;2;Direito interno
769;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;9,08;8,16;7,64;11,06;Divergente;Pneu OK;-;3;Direito externo
536;MSK1951;ENTREGA;06/02/2020 07:54:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;8,84;6,64;6,38;6,89;Divergente;Pneu OK;-;1;Esquerdo
928;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,03;11,74;11,15;11,9;Convergente;Pneu OK;-;2;Esquerdo interno
1063;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,78;13,89;13,64;13,94;Convergente;Pneu OK;-;3;Direito externo
686;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,91;12,94;12,95;12,67;Convergente;Pneu OK;-;3;Esquerdo interno
102;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,05;8,86;9,26;9,66;Convergente;Pneu OK;-;1;Direito interno
190;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;8,13;8,62;8,5;9,14;Convergente;Pneu OK;-;2;Direito interno
191;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;5,79;6,96;6,58;6,79;Convergente;Pneu OK;-;2;Direito externo
687;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,18;12,75;12,78;13,31;Convergente;Pneu OK;-;3;Esquerdo externo
410;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;5,16;3,5;5,08;0;Convergente;Pneu OK;-;-;Estepe
758;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,74;7,78;8,66;9,6;Convergente;Pneu OK;-;1;Esquerdo interno
109;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,99;11,02;12,16;12,01;Convergente;Pneu OK;-;2;Esquerdo externo
759;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,08;8,1;7,35;7,65;Convergente;Pneu OK;-;1;Esquerdo externo
1065;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;14,14;13,56;13,49;14,05;Convergente;Pneu OK;-;3;Direito interno
87;OCY1477;PUXADA;06/02/2020 07:35:47;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,86;8,26;9,74;11,18;Convergente;Pneu OK;-;1;Direito externo
1072;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,36;6,14;6,49;6,79;Divergente;Pneu OK;-;3;Esquerdo interno
1045;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;13,51;9,92;13,6;12,97;Divergente;Pneu OK;-;2;Direito externo
375;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;13;11,92;13,76;0;Divergente;Pneu OK;-;-;Estepe
649;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,96;14,89;14;14,03;Divergente;Pneu OK;-;2;Esquerdo externo
1233;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,08;15,9;16,07;14,71;Divergente;Pneu OK;-;1;Direito
1020;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;4,74;5,12;5,77;0;Divergente;Pneu OK;-;3;Direito interno
564;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;11,14;9,35;10,58;0;Divergente;Pneu OK;-;3;Direito externo
869;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,77;14,62;12,2;12,89;Divergente;Pneu OK;-;2;Esquerdo interno
1044;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;14,05;15,47;14,87;14,42;Divergente;Pneu OK;-;2;Direito interno
1232;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,62;15,06;15,87;14,72;Divergente;Pneu OK;-;1;Esquerdo
760;MRD7958;PUXADA;06/02/2020 07:29:01;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,48;3,03;5,19;0;Divergente;Pneu OK;-;3;Esquerdo externo
103;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;4,82;3,59;1,89;1,22;Convergente;Remover imediatamente;-;1;Direito interno
257;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,81;10,02;9,71;11,05;Convergente;Pneu OK;-;3;Direito interno
108;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,24;8,38;9,13;10,39;Convergente;Pneu OK;-;3;Direito externo
245;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;KMAX D - 295;120;-;-;-;2;8,4;8,82;8,12;8,65;Convergente;Pneu OK;-;2;Esquerdo interno
171;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;120;-;-;-;2;14,41;14,04;14,1;14,3;Convergente;Pneu OK;-;3;Esquerdo interno
90;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,38;5,92;4,65;4,8;Convergente;Pneu OK;-;2;Esquerdo externo
274;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;6,26;5,74;6,15;8,11;Convergente;Pneu OK;-;2;Direito externo
1071;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,58;12,23;12,52;13,49;Convergente;Pneu OK;-;1;Esquerdo externo
258;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;3,73;3,59;4,5;6,36;Convergente;Pneu OK;-;-;Estepe
521;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;4,09;3,62;4,01;4,73;Convergente;Pneu OK;-;1;Direito externo
117;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;14,07;14,05;14,26;14,08;Convergente;Pneu OK;-;3;Esquerdo externo
1073;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,01;9,25;9,1;10,23;Convergente;Pneu OK;-;1;Esquerdo interno
63;MRH9080;PUXADA;06/02/2020 07:20:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,07;3,86;4,25;5,91;Convergente;Pneu OK;-;2;Direito interno
134;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;3,34;3,6;3,41;4,46;Convergente;Pneu OK;-;1;Esquerdo interno
727;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,58;11,69;12,28;12,79;Convergente;Pneu OK;-;2;Esquerdo externo
517;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;X MULTI - 295;120;-;-;-;2;4,46;2,53;3,74;7,36;Convergente;Pneu OK;-;1;Direito externo
130;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,11;7,52;7,37;6,98;Convergente;Pneu OK;-;3;Direito interno
635;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;6,41;6,07;6,55;8,5;Convergente;Pneu OK;-;1;Esquerdo externo
27;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,98;5,22;5,44;5,52;Convergente;Pneu OK;-;-;Estepe
1029;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,26;12,72;13,4;14,08;Convergente;Pneu OK;-;3;Esquerdo interno
700;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,48;5,5;6,81;8,2;Convergente;Pneu OK;-;3;Direito externo
376;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;12,2;12,82;12,87;12,77;Convergente;Pneu OK;-;2;Direito interno
172;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;HYBRID HS3 - 295;120;-;-;-;2;12,69;11,56;11,09;12,19;Convergente;Pneu OK;-;2;Esquerdo interno
244;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;120;-;-;-;2;12,13;12,08;11,81;11,78;Convergente;Pneu OK;-;2;Direito externo
159;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;10,33;10,06;9,99;10,62;Convergente;Pneu OK;-;1;Direito interno
1;MQC0210;PUXADA;06/02/2020 07:07:24;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;13,45;12,42;13,08;13,69;Convergente;Pneu OK;-;3;Esquerdo externo
710;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;2,87;2,24;7,23;0;Divergente;Remover imediatamente;-;2;Direito interno
712;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;6,35;3,16;7,82;0;Divergente;Pneu OK;-;2;Esquerdo externo
711;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;7,52;2,31;2,76;0;Divergente;Remover imediatamente;-;2;Esquerdo interno
151;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;7,81;10,29;9,25;7,24;Divergente;Pneu OK;-;1;Direito
581;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;14,08;14,38;14,43;14,81;Divergente;Pneu OK;-;-;Estepe
150;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;8,58;8,33;7,94;7,46;Divergente;Pneu OK;-;1;Esquerdo
709;ODA4961;ENTREGA;05/02/2020 07:33:55;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;6,94;4,15;7,81;0;Divergente;Pneu OK;-;2;Direito externo
954;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;8,08;8,21;8,8;0;Divergente;Pneu OK;-;2;Direito externo
146;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,07;10,58;10,88;10,82;Divergente;Pneu OK;-;3;Direito interno
995;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;10,88;9,38;10,03;0;Divergente;Pneu OK;-;3;Esquerdo interno
955';PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;7,96;7,98;8,22;0;Divergente;Pneu OK;-;2;Direito interno
1107;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,33;10,36;11,11;10,88;Divergente;Pneu OK;-;1;Esquerdo
754;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;8,18;7,57;7,32;0;Divergente;Pneu OK;-;2;Esquerdo interno
147;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,41;10,52;11,4;12,16;Divergente;Pneu OK;-;3;Direito externo
328;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;7,65;6,15;4,95;7;Divergente;Pneu OK;-;-;Estepe
1108;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,83;10,57;11,04;9,51;Divergente;Pneu OK;-;1;Direito
944;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;10,87;9,25;8,83;0;Divergente;Pneu OK;-;2;Esquerdo externo
670;PPP3275;PUXADA;05/02/2020 07:20:37;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;12,26;10,51;11,45;0;Divergente;Pneu OK;-;3;Esquerdo externo
1019;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;13,31;13,19;13,17;14,19;Convergente;Pneu OK;-;3;Direito externo
1102;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,6;8,57;8,94;4,74;Convergente;Pneu OK;-;1;Direito externo
411;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;M729 - 295;123;-;-;-;2;9,65;9,52;9,51;9,59;Convergente;Pneu OK;-;2;Esquerdo interno
514;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;13,32;12;11,5;12,88;Convergente;Pneu OK;-;-;Estepe
193;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;13,49;13,04;13,75;13,91;Convergente;Pneu OK;-;3;Esquerdo externo
418;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;KMAX D - 295;120;-;-;-;2;13,87;13,27;13,25;13,58;Convergente;Pneu OK;-;3;Esquerdo interno
627;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,06;8,88;7,94;8,25;Convergente;Pneu OK;-;2;Esquerdo externo
1101;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,21;10,16;10,5;10,32;Convergente;Pneu OK;-;1;Direito interno
09;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,14;7,71;7,17;8,78;Convergente;Pneu OK;-;1;Esquerdo interno
1010;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;8,33;8,95;8,38;9,28;Convergente;Pneu OK;-;1;Esquerdo externo
985;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;13,85;13,46;13,19;13,24;Convergente;Pneu OK;-;3;Direito interno
1012;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;8,81;7,48;6,97;8,16;Convergente;Pneu OK;-;2;Direito interno
894;MRV5832;PUXADA;05/02/2020 07:10:15;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,09;5,92;6,15;6,56;Convergente;Pneu OK;-;2;Direito externo
631;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;115;120;8;2;7,2;4,4;6,19;5,88;Convergente;Pneu OK;-;2;Esquerdo externo
757;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;118;120;2;2;6,9;6,28;7,85;9,5;Convergente;Pneu OK;-;1;Direito externo
747;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;120;120;3;2;3,27;1,76;2,93;5,25;Convergente;Remover imediatamente;-;3;Esquerdo externo
145;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;116;120;9;2;9,2;7,74;7,72;8,31;Convergente;Pneu OK;-;1;Esquerdo interno
937;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;115;120;8;2;6,95;5,09;5,26;6,61;Convergente;Pneu OK;-;3;Direito externo
1052;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;117;120;6;2;4,64;4,99;5,47;5,95;Convergente;Pneu OK;-;2;Direito interno
66;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;117;120;6;2;7,89;6,91;7,25;9,33;Convergente;Pneu OK;-;3;Esquerdo interno
936;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;119;120;4;2;5,56;6,75;5,8;4,98;Convergente;Pneu OK;-;2;Esquerdo interno
1105;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;116;120;4;2;5,26;3,83;3,98;5,44;Convergente;Pneu OK;-;2;Direito externo
222;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;123;-;-;-;2;11,6;12,2;11,22;11,62;Convergente;Pneu OK;-;-;Estepe
19;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;HYBRID HS3 - 295;120;119;120;1;2;7,86;7,11;7,92;0;Convergente;Pneu OK;-;1;Direito interno
64;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;116;120;7;2;9,57;7,06;4,89;7,71;Convergente;Pneu OK;-;3;Direito interno
511;OVF5826;PUXADA;04/02/2020 07:41:34;JOÃO TARCISIO DA SILVEIRA;M729 - 295;123;120;120;3;2;8,52;5,05;6,97;8,29;Convergente;Pneu OK;-;1;Esquerdo externo
1043;MSC8706;PUXADA;04/02/2020 07:32:29;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;7,68;5,98;5,27;5,49;Divergente;Pneu OK;-;3;Direito externo
